"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000088583.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm22965","115490256"
"ENSMUSG00000089950.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm16215","100418328"
"ENSMUSG00000090121.11",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Abhd12b","100504285"
"ENSMUSG00000090451.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000090500.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000091043.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Glyatl3","435528"
"ENSMUSG00000092166.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"LOC108168684","108168684"
"ENSMUSG00000092550.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000092627.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000093189.4",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000093598.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000093672.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000093838.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000093885.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000094102.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Ighv9-2","629818"
"ENSMUSG00000094135.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm21379","100861987"
"ENSMUSG00000094498.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000094613.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"A630076J17Rik","319929"
"ENSMUSG00000094790.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000095348.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm7819","665845"
"ENSMUSG00000095413.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"H2al1e","547160"
"ENSMUSG00000095429.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000095923.7",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000096229.4",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Olfr774","258232"
"ENSMUSG00000096256.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000096719.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Mrgpra2b","235712"
"ENSMUSG00000096767.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Ighv1-62-3","668549"
"ENSMUSG00000096854.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Ifnz","319146"
"ENSMUSG00000097082.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"4933440J02Rik","71321"
"ENSMUSG00000097199.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000097676.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000097812.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000097831.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000097946.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm8343","666881"
"ENSMUSG00000098149.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gapdh-ps14","100039376"
"ENSMUSG00000099384.7",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"1700110C19Rik","76634"
"ENSMUSG00000099587.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000099775.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm5960","546642"
"ENSMUSG00000099834.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000099924.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000099954.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000100158.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000100211.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"1700064M15Rik","73457"
"ENSMUSG00000100373.7",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000100711.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm29461","102634194"
"ENSMUSG00000100988.7",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000101804.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102212.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102286.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102363.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102405.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102420.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102461.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102578.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102614.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102723.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102753.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000102973.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000103130.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000103654.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000103995.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"5730488B01Rik","70602"
"ENSMUSG00000104068.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000104108.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000104470.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000104684.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000104698.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105294.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105300.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105430.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105568.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105737.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105897.3",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000105976.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106185.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm7631","665424"
"ENSMUSG00000106282.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106289.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Trav23","100113481"
"ENSMUSG00000106498.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106573.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106641.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106775.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106961.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000106999.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000107346.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm43225","118568788"
"ENSMUSG00000107724.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000107927.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000108449.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000108470.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm4598","100043706"
"ENSMUSG00000108594.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000108686.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000108904.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000109009.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000109297.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000109441.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000109940.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000109947.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000110027.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"C030029H02Rik","77383"
"ENSMUSG00000110652.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm33023","102635769"
"ENSMUSG00000110898.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm40638","105245145"
"ENSMUSG00000111703.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000111746.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"4933422A05Rik","71133"
"ENSMUSG00000111829.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm47475","118567696"
"ENSMUSG00000111875.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm5425","432482"
"ENSMUSG00000111943.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000111985.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112057.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112261.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112528.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112629.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112761.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112811.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm7422","664952"
"ENSMUSG00000112865.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112926.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000112971.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000113749.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Mrto4-ps1","668455"
"ENSMUSG00000113869.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000114006.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000114157.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000114634.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000114965.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000115025.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm4240","100043115"
"ENSMUSG00000115106.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm8043","666319"
"ENSMUSG00000115406.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000115451.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000115748.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116011.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116160.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116684.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116763.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116961.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000116974.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000117182.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm18068","100416358"
"ENSMUSG00000117841.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000118277.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000118434.2",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000118681.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"n-R5s197","115489860"
"ENSMUSG00000119668.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm23472","115487687"
"ENSMUSG00000119873.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,"Gm24497","115487688"
"ENSMUSG00002074930.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00002075647.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00002076348.1",0.393739240464239,-2.03177256273329,4.90956113508484,-0.413839955716974,0.678991320011945,NA,NA,NA
"ENSMUSG00000017428.17",5568.69735457277,-0.146431099139597,0.353942240430072,-0.413714675483971,0.679083078124704,0.999909028758701,"Psmd11","69077"
"ENSMUSG00000054128.17",8782.89610791889,0.21098320907198,0.510139604812175,0.413579355693548,0.679182194782216,0.999909028758701,"H2-T3","15043"
"ENSMUSG00000104116.2",8.95020399623024,0.517617065139123,1.25160379407474,0.413563036153768,0.679194148606246,0.999909028758701,NA,NA
"ENSMUSG00000053251.7",3.11948587223541,0.846836778295042,2.04779687965315,0.413535535047048,0.679214292946933,NA,"Olfr212","258019"
"ENSMUSG00000002633.5",15.1296038511133,-0.425742095655391,1.02952980160368,-0.413530618533063,0.679217894278239,0.999909028758701,"Shh","20423"
"ENSMUSG00000017774.20",2881.68847709413,-0.148602004929105,0.359361469652644,-0.413516799874908,0.67922801644186,0.999909028758701,"Myo1c","17913"
"ENSMUSG00000035877.18",2721.73502905611,0.206752722716413,0.500176925321375,0.413359178021996,0.679343478501677,0.999909028758701,"Zhx3","320799"
"ENSMUSG00000005373.14",8719.7512526391,0.144876521321759,0.350503246319857,0.41333860054908,0.679358552584877,0.999909028758701,"Mlxipl","58805"
"ENSMUSG00000073915.6",8.25727281450213,-0.552599089514197,1.33697030610318,-0.413321886800043,0.679370796381107,0.999909028758701,"Olfr676","259099"
"ENSMUSG00000030161.9",1246.15951572689,0.176004683140247,0.425891517788682,0.413261771575308,0.679414834989473,0.999909028758701,"Gabarapl1","57436"
"ENSMUSG00000036216.6",3393.74715792348,0.313279969429371,0.758094210847373,0.413246750795257,0.679425838932706,0.999909028758701,"Leap2","259301"
"ENSMUSG00000032252.15",1167.32721704767,0.188099226545087,0.455330916210527,0.413104447443488,0.679530091101877,0.999909028758701,"Glce","93683"
"ENSMUSG00000070532.6",10.6460710260533,0.49028067155734,1.18692205324802,0.413068971307494,0.679556082056477,0.999909028758701,"Ccdc190","78465"
"ENSMUSG00000026421.15",1347.5974764641,-0.213361767890764,0.516538689299225,-0.413060574765903,0.679562233687784,0.999909028758701,"Csrp1","13007"
"ENSMUSG00000113047.2",77.2029921801376,0.232200597602533,0.562223280091391,0.413004238395799,0.679603508444467,0.999909028758701,NA,NA
"ENSMUSG00000029699.14",123.831975079222,0.239186228420769,0.579207646453176,0.412954196798756,0.679640172150548,0.999909028758701,"Ssc4d","109267"
"ENSMUSG00000051354.15",5.88449563672149,-0.723912292528731,1.75306485272294,-0.412940965306743,0.679649866522847,NA,"Samd3","268288"
"ENSMUSG00000022295.9",2601.23102774199,-0.174760994292273,0.423351316845265,-0.41280371015392,0.679750432951029,0.999909028758701,"Atp6v1c1","66335"
"ENSMUSG00000019916.15",234.792568690469,-0.232732196704692,0.563878350122736,-0.412734762123843,0.679800953110778,0.999909028758701,"P4ha1","18451"
"ENSMUSG00000035891.17",3562.34355511613,-0.15217121476477,0.368805403663112,-0.412605708195566,0.679895518415486,0.999909028758701,"Cerk","223753"
"ENSMUSG00000024059.11",2.10331514281961,1.14795998852265,2.78235507354636,0.412585726184644,0.679910160845061,NA,"Clip4","78785"
"ENSMUSG00000118550.2",2.10331514281961,1.14795998852265,2.78235507354636,0.412585726184644,0.679910160845061,NA,NA,NA
"ENSMUSG00000117875.2",19.1461581568638,0.399239127545288,0.968003016901391,0.412435829821342,0.680020005838295,0.999909028758701,NA,NA
"ENSMUSG00000036432.9",966.483864266012,0.156091172209732,0.378510127490341,0.412383080063597,0.680058662806466,0.999909028758701,"Siah2","20439"
"ENSMUSG00000030587.6",12375.8554936465,0.199317322700812,0.483409250730439,0.412315905001074,0.680107892387358,0.999909028758701,"2200002D01Rik","72275"
"ENSMUSG00000063953.4",12.4764192361097,-0.698967707311112,1.69525329464574,-0.412308714879789,0.680113161784527,0.999909028758701,"Amd2","100041585"
"ENSMUSG00002075666.1",3.0166895599922,-0.837318494817175,2.03082329402013,-0.412304949072972,0.680115921623454,NA,NA,NA
"ENSMUSG00000037446.15",5.40687426411022,0.693734936163886,1.68271521529826,0.412271149542628,0.680140692406031,NA,"Tulp1","22157"
"ENSMUSG00000068917.13",1358.90239578385,-0.158752506385171,0.385129695295276,-0.412205312455735,0.680188943658135,0.999909028758701,"Clk2","12748"
"ENSMUSG00000006288.9",1378.34298730551,0.160613679360646,0.389713965619903,0.412132213699768,0.68024251843899,0.999909028758701,"Ttc5","219022"
"ENSMUSG00000038214.16",709.32039650741,0.19699659676341,0.478006071995513,0.412121536324875,0.680250344124781,0.999909028758701,"Bend3","331623"
"ENSMUSG00000024369.17",1952.6800498444,-0.146615810392404,0.355840081654466,-0.41202725030502,0.680319449942576,0.999909028758701,"Nelfe","27632"
"ENSMUSG00000045374.19",1576.64956819341,-0.170663451637164,0.414206894787045,-0.412024651895055,0.680321354454297,0.999909028758701,"Wdr81","192652"
"ENSMUSG00000025485.14",3448.59528189758,0.169723029056496,0.411968017318827,0.41198108086421,0.680353290264776,0.999909028758701,"Ric8a","101489"
"ENSMUSG00000020167.15",5324.9468207307,0.161436435880277,0.391870132615033,0.411964123938146,0.680365719163489,0.999909028758701,"Tcf3","21423"
"ENSMUSG00000094145.3",22.6090032923352,0.349481982630486,0.848492826874936,0.411885606526168,0.680423271112942,0.999909028758701,"Vmn2r20","667180"
"ENSMUSG00000108072.2",3.03814005529084,-0.829203502974832,2.01380582540114,-0.411759412211283,0.6805157733342,NA,"Gm20362","100504701"
"ENSMUSG00000080849.2",2.54134186644797,-0.946915586371376,2.29976137590488,-0.411745147254156,0.680526230052346,NA,NA,NA
"ENSMUSG00000100022.3",10.5947481495084,0.513198113900059,1.2466096630167,0.411675064878093,0.680577603804962,0.999909028758701,NA,NA
"ENSMUSG00000023411.13",4.74422865891716,-0.872336546692301,2.11922284130139,-0.411630400395557,0.680610345792367,NA,"Nfatc4","73181"
"ENSMUSG00000026797.17",397.42032150363,-0.18244117868554,0.443260327330875,-0.411589234218464,0.680640523826142,0.999909028758701,"Stxbp1","20910"
"ENSMUSG00000021185.17",7741.65234444955,-0.216670059402821,0.526434364890047,-0.411580386565522,0.680647009915851,0.999909028758701,"Dglucy","217830"
"ENSMUSG00000025265.15",196.110353020554,-0.271680394468445,0.660120042177777,-0.411562105540917,0.680660411552227,0.999909028758701,"Fgd1","14163"
"ENSMUSG00000019905.9",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Gprc6a","210198"
"ENSMUSG00000037335.14",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Hand1","15110"
"ENSMUSG00000048185.6",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,NA,NA
"ENSMUSG00000066515.4",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Klk1b3","18050"
"ENSMUSG00000082101.4",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Slfn14","237890"
"ENSMUSG00000086746.3",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Gm15222","102638002"
"ENSMUSG00000097339.6",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,"Gm26671","102635136"
"ENSMUSG00000103662.2",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,NA,NA
"ENSMUSG00000105979.2",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,NA,NA
"ENSMUSG00000112307.2",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,NA,NA
"ENSMUSG00000113724.2",1.0924617979498,1.71593652505932,4.17216754846248,0.411281787015404,0.680865922885757,NA,NA,NA
"ENSMUSG00000004789.11",22778.9844774368,-0.202667764480534,0.492873119051221,-0.411196627786617,0.680928360793587,0.999909028758701,"Dlst","78920"
"ENSMUSG00000117814.2",56.7670977769342,-0.253756578990004,0.617354402737252,-0.411038745111216,0.681044124600365,0.999909028758701,NA,NA
"ENSMUSG00000039725.7",691.51232712229,0.164147810733322,0.399512176847069,0.410870607321081,0.681167415992583,0.999909028758701,"Trp53rka","381406"
"ENSMUSG00000082052.2",2.78111247727737,-1.09579152778638,2.66727464376977,-0.410828157627462,0.681198544677386,NA,"Ywhaq-ps2","664895"
"ENSMUSG00000038774.10",2206.19514445047,-0.163005807024318,0.396850865457601,-0.41074827148571,0.681257127267848,0.999909028758701,"Ascc3","77987"
"ENSMUSG00000021109.14",4154.51493630551,-0.175017468517431,0.426101401410061,-0.410741358602109,0.681262196755993,0.999909028758701,"Hif1a","15251"
"ENSMUSG00000019794.14",1886.93514122662,-0.154518829520399,0.376263015341445,-0.41066706856686,0.681316677455382,0.999909028758701,"Katna1","23924"
