"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000109699.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000110132.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000110446.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000110744.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000110838.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000111260.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000111365.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000112003.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000112242.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000112360.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000113147.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000113252.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000113349.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000114310.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000114449.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000114554.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000115372.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"1700100I10Rik","74982"
"ENSMUSG00000115469.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000115491.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000115555.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000115944.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"AU021063","105968"
"ENSMUSG00000116125.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000116845.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"Gm46546","108168279"
"ENSMUSG00000116876.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000116902.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000117179.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000117218.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"Gm19283","100502612"
"ENSMUSG00000117923.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000118365.2",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000119183.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"Gm24863","115488244"
"ENSMUSG00000119520.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"Gm24265","115490317"
"ENSMUSG00001118668.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,"Gm23864","115488883"
"ENSMUSG00002074943.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00002076570.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00002076763.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00002076948.1",0.458648165264329,2.33134748246121,4.90047937173158,0.475738658529936,0.634260575917747,NA,NA,NA
"ENSMUSG00000036160.14",982.313962811356,-0.127612168216213,0.268260022930985,-0.475703262908628,0.634285796024205,0.953626928222483,"Surf6","20935"
"ENSMUSG00000019528.19",736.616403236888,-0.135224021882148,0.284268031462775,-0.475691976991986,0.634293837560675,0.953626928222483,"Gyg","27357"
"ENSMUSG00000024404.8",6088.6298048145,-0.130748015373678,0.274871446095307,-0.475669689343956,0.634309718270352,0.953626928222483,"Riok3","66878"
"ENSMUSG00000022120.5",388.519174062464,-0.17079530933855,0.359126849990969,-0.475584906399632,0.634370130549305,0.953626928222483,"Obi1","72486"
"ENSMUSG00000068417.9",7630.87026130221,-0.172521028190067,0.36281609373728,-0.475505445232516,0.634426752995269,0.953626928222483,"Pnp2","667034"
"ENSMUSG00000036840.6",1145.88583605321,0.126301003626399,0.265616189847872,0.475501902571286,0.634429277474964,0.953626928222483,"Siah1a","20437"
"ENSMUSG00000071379.3",2215.4398017305,0.125829730124529,0.264629834882617,0.475493362947319,0.634435362778591,0.953626928222483,"Hpcal1","53602"
"ENSMUSG00000052676.17",73.5936592109635,-0.227841621611171,0.479169572486435,-0.475492674605547,0.634435853289401,0.953626928222483,"Zmat1","215693"
"ENSMUSG00000023284.16",151.749668034742,0.181697704419193,0.382211833707953,0.475384821700806,0.634512711011754,0.953626928222483,"Zfp605","675812"
"ENSMUSG00000033854.11",804.146213261677,0.130874497730148,0.275344696026235,0.475311489993904,0.634564970621441,0.953626928222483,"Kcnk10","72258"
"ENSMUSG00000029047.14",565.318486620706,-0.13518947497484,0.284428422823939,-0.475302269838629,0.63457154146494,0.953626928222483,"Pex10","668173"
"ENSMUSG00000051403.10",5494.13198119972,-0.130674250425498,0.274959741433812,-0.475248666383234,0.634609743118222,0.953626928222483,"Ppp1r37","232947"
"ENSMUSG00000038697.16",2674.01932322196,0.119411859558758,0.251301624785315,0.475173448085623,0.634663350693793,0.953628312100087,"Taf5l","102162"
"ENSMUSG00000000346.10",18797.3337621036,-0.122952085073336,0.258852583292664,-0.474988827653782,0.634794936558241,0.953691938634539,"Dazap2","23994"
"ENSMUSG00000097292.3",21.8768204081428,0.381684388732208,0.803726420615271,0.474893420126739,0.634862941582366,0.953691938634539,"A230107N01Rik","320919"
"ENSMUSG00000095687.3",3144.46673147422,-0.125724567816096,0.264743348231587,-0.474892263227392,0.634863766221412,0.953691938634539,"Rnaset2a","100037283"
"ENSMUSG00000046447.4",5003.96366720271,0.160679021648078,0.338518243272051,0.474653950980563,0.635033645094047,0.9538050664687,"Camk2n1","66259"
"ENSMUSG00000020709.16",952.414048283506,0.176011555850501,0.370933194769639,0.474510122934157,0.635136181001684,0.9538050664687,"Adap2","216991"
"ENSMUSG00000045973.19",7501.18199851293,-0.121359839069296,0.255776001953682,-0.47447703514919,0.635159770479306,0.9538050664687,"Slc25a51","230125"
"ENSMUSG00000037075.8",1877.46984969105,-0.120443446624111,0.253870747603378,-0.474428218930837,0.635194574001723,0.9538050664687,"Rnf139","75841"
"ENSMUSG00000066640.12",1280.90076791349,0.138032698746724,0.290979634838716,0.474372369128971,0.635234393106064,0.9538050664687,"Fbxl18","231863"
"ENSMUSG00000081695.2",3.62987910261356,0.918408692312639,1.93616919931223,0.474343199261139,0.635255190698807,NA,"Rpsa-ps5","382504"
"ENSMUSG00000113527.2",18.0530054702648,0.413120166382251,0.870931095722212,0.474343112114598,0.635255252833159,0.9538050664687,NA,NA
"ENSMUSG00000026930.16",159.11219451958,-0.176240208162964,0.371638925449184,-0.474224297010735,0.63533996884846,0.95385313836738,"Gpsm1","67839"
"ENSMUSG00000022536.15",8539.51163440192,-0.115156887912268,0.242873234080724,-0.474144004991482,0.635397220332946,0.953859972466312,"Glyr1","74022"
"ENSMUSG00000075132.3",47.8512619642783,0.266151658263014,0.561560877792745,0.47394978672507,0.63553571489028,0.95391097723126,"Olfr1173","404329"
"ENSMUSG00000087404.2",124.589097411975,0.210138558453607,0.443378423510409,0.473948544428151,0.635536600797335,0.95391097723126,NA,NA
"ENSMUSG00000057244.7",2.42467962377355,-1.31595661597871,2.77765557532945,-0.473765224049647,0.635667335983455,NA,"Gm6139","108169072"
"ENSMUSG00000088948.3",2.42467962377355,-1.31595661597871,2.77765557532945,-0.473765224049647,0.635667335983455,NA,"Gm23262","115486847"
"ENSMUSG00000070044.16",456.92337399824,-0.163841693730438,0.345845481853953,-0.473742472656117,0.635683561963929,0.953954258603287,"Fam149a","212326"
"ENSMUSG00000047649.10",677.387630080268,0.160561140014487,0.338925186504852,0.473736229727467,0.635688014365226,0.953954258603287,"Cd3eap","70333"
"ENSMUSG00000055210.5",12.0469002283442,-0.607712903496451,1.28294352423426,-0.473686403194694,0.635723550678058,0.953954258603287,"Foxd2","17301"
"ENSMUSG00000022940.18",1201.39885254612,-0.125552252645886,0.265141835187855,-0.47352864008402,0.635836072954256,0.954044012308053,"Pigp","56176"
"ENSMUSG00000047648.14",731.028259368852,-0.140545354755486,0.296921560629176,-0.473341694882887,0.635969419820373,0.954051338008508,"Fbxo30","71865"
"ENSMUSG00000022108.9",32677.1994421708,0.151153754381495,0.319338187645606,0.473334415454384,0.635974612430819,0.954051338008508,"Itm2b","16432"
"ENSMUSG00000110246.2",5.95256899141231,0.731614619788013,1.54578917282237,0.473295215577297,0.636002575055936,NA,NA,NA
"ENSMUSG00000097125.3",26.8009269962129,0.360431777319923,0.761544271874262,0.473290641964718,0.636005837605422,0.954051338008508,NA,NA
"ENSMUSG00000056537.12",3819.47783258869,0.120296440698817,0.254369353865155,0.472920337575679,0.636270014670981,0.954051338008508,"Rlim","19820"
"ENSMUSG00000039678.13",7059.64267704216,-0.122134988221205,0.258267322164206,-0.472901438702149,0.636283498466222,0.954051338008508,"Tbc1d13","70296"
"ENSMUSG00000031618.14",2074.32731663557,-0.161812558900231,0.342190740478677,-0.472872406406666,0.63630421239733,0.954051338008508,"Nr3c2","110784"
"ENSMUSG00000113204.2",598.435513882602,0.144463130882957,0.305570719047117,0.472764966923031,0.636380870678473,0.954051338008508,"Gm46430","108168101"
"ENSMUSG00000110896.2",72.5678335543223,0.290426739013145,0.614404449023583,0.4726963476171,0.636429832724776,0.954051338008508,NA,NA
"ENSMUSG00000027676.12",4.36697426496783,0.942354242741427,1.99373149130802,0.472658553496179,0.636456800704351,NA,"Ccdc39","51938"
"ENSMUSG00000084235.3",4.36697426496783,0.942354242741427,1.99373149130802,0.472658553496179,0.636456800704351,NA,NA,NA
"ENSMUSG00000097577.3",35.8886282743518,-0.333927277990955,0.706507531394815,-0.47264503653868,0.636466445840824,0.954051338008508,"6230400D17Rik","76133"
"ENSMUSG00000031274.17",7.33352620710989,-0.65622540622683,1.38852930689848,-0.472604649370077,0.63649526480509,0.954051338008508,"Col4a5","12830"
"ENSMUSG00000003934.6",36.2269226397697,-0.300035014006639,0.63490233749258,-0.472568765759419,0.636520870639005,0.954051338008508,"Efnb3","13643"
"ENSMUSG00000083287.5",125.910067133416,0.326220022404779,0.690359884138213,0.472536179896961,0.636544123641307,0.954051338008508,NA,NA
"ENSMUSG00000100680.2",82.6840409588316,0.232677875840652,0.49250149073148,0.472440957478262,0.636612075624613,0.954051338008508,"1810044D09Rik","69798"
"ENSMUSG00000035235.14",164.825233116795,-0.176132585025168,0.372844908350701,-0.472401744211285,0.636640059621688,0.954051338008508,"Trim13","66597"
"ENSMUSG00000055762.17",6974.47881829038,-0.129669614799907,0.274540819071324,-0.472314518615241,0.636702308801865,0.954051338008508,"Eef1d","66656"
"ENSMUSG00000060981.8",60.0795912013785,-0.260694133430787,0.552168678035506,-0.472127709884376,0.636835634836894,0.954051338008508,"H4c8","69386"
"ENSMUSG00000028999.16",1120.99768212357,0.124535113786563,0.263841316991643,0.472007626426861,0.636921345023799,0.954051338008508,"Rint1","72772"
"ENSMUSG00000062604.12",607.571640772111,0.16349087787021,0.346454927422996,0.471896529474378,0.637000645372898,0.954051338008508,"Srpk2","20817"
"ENSMUSG00000108560.2",7.13674334670225,0.689599925597901,1.4617692725949,0.471757026588565,0.637100227597456,0.954051338008508,NA,NA
"ENSMUSG00000087589.4",6.3480501776763,-0.734910696131083,1.55798654795042,-0.471705418187263,0.637137069208797,0.954051338008508,NA,NA
"ENSMUSG00000019732.15",21.1302991898335,0.432541276125946,0.917051391787275,0.471665252350744,0.63716574295438,0.954051338008508,"Calr3","73316"
"ENSMUSG00000028656.15",19348.4302888652,-0.139247347740745,0.295249058757251,-0.471626728724755,0.637193244862604,0.954051338008508,"Cap1","12331"
"ENSMUSG00000002833.12",1741.45754913873,-0.122823230310234,0.260426636183045,-0.47162314926921,0.63719580025122,0.954051338008508,"Hdgfl2","15193"
"ENSMUSG00000083505.2",3.0641988984,1.0532964573933,2.2335584178679,0.471577751881121,0.637228210014951,NA,NA,NA
"ENSMUSG00000046456.15",1557.35262099746,0.170450630052984,0.361480354779869,0.471534974996867,0.637258749603113,0.954051338008508,"Tmem150b","330460"
"ENSMUSG00000022555.13",32134.2198657203,0.151475866871589,0.321284278755869,0.471469900295648,0.637305209394279,0.954051338008508,"Dgat1","13350"
"ENSMUSG00000090157.8",7.44293949135504,-0.605216296939941,1.28371788746324,-0.471455841544681,0.637315246763744,0.954051338008508,"Fam78a","241303"
"ENSMUSG00000025314.17",2260.1284705275,0.16071783168778,0.340919345700688,0.471424792152698,0.637337414987197,0.954051338008508,"Ptprj","19271"
"ENSMUSG00000035864.15",4.32109989265225,-0.821034082507905,1.74197608237095,-0.471323395778443,0.637409810854221,NA,"Syt1","20979"
"ENSMUSG00000085445.2",9.82204275107151,0.54042623058146,1.14662911145687,0.471317381690067,0.637414104954156,0.954051338008508,NA,NA
"ENSMUSG00000105263.2",20683.5870633559,0.12380110439685,0.262670362927377,0.471317369105239,0.637414113939821,0.954051338008508,NA,NA
"ENSMUSG00000001520.13",7.67689297176863,0.635207396191528,1.34777960553254,0.471299160177262,0.637427115312326,0.954051338008508,"Nrip2","60345"
"ENSMUSG00000045140.9",289.57489880183,0.155161792534666,0.329268268699734,0.47123214498437,0.637474965849442,0.954051338008508,"Pigw","70325"
"ENSMUSG00000044276.3",10.3341861935803,0.523756671028033,1.11167997787326,0.471139789735196,0.637540912301759,0.954071146148147,"4933427E11Rik","66769"
"ENSMUSG00000087398.2",5.29147859423238,0.72030683036013,1.5288881062814,0.471131162183006,0.637547072969395,NA,NA,NA
"ENSMUSG00000024812.12",8122.19079151082,0.133577775617884,0.283568323625108,0.4710602859665,0.63759768442685,0.954077222894014,"Tjp2","21873"
"ENSMUSG00000112662.2",54.1803605936194,0.254200665254773,0.54019029629951,0.470576141400791,0.637943448715486,0.95440434829562,NA,NA
"ENSMUSG00000020694.18",1728.5734359849,0.124329757800806,0.264254770956243,0.470492007962245,0.638003542810374,0.95440434829562,"Tlk2","24086"
"ENSMUSG00000075254.13",407.125300246959,-0.140729199482814,0.29915351960764,-0.470424682508801,0.638051633158472,0.95440434829562,"Heg1","77446"
"ENSMUSG00000036461.17",4714.52719485248,-0.120374970827096,0.255888307484709,-0.470419973504608,0.638054996841543,0.95440434829562,"Elf1","13709"
"ENSMUSG00000089998.3",12.6058149240847,0.484629865482814,1.03028331609276,0.470385046436278,0.638079945785928,0.95440434829562,"Phtf1os","100125931"
"ENSMUSG00000003234.17",2812.81329810902,-0.129620049137487,0.275747729267249,-0.470067512366934,0.638306784075927,0.954625633723207,"Abcf3","27406"
"ENSMUSG00000055240.18",509.027133183429,-0.15076991191491,0.320766370093984,-0.470030296102221,0.63833337264928,0.954625633723207,"Zfp101","22643"
"ENSMUSG00000094845.3",5.36748335940673,0.752695804529109,1.60139208176568,0.470025931250511,0.638336491079217,NA,"Tmem95","100503361"
"ENSMUSG00000001156.10",21125.6152768111,0.221255625004916,0.470995771939821,0.469761382556925,0.63852550751097,0.954653449668459,"Mxd1","17119"
"ENSMUSG00000044734.17",39132.4531369195,-0.158154792104222,0.33667846275794,-0.46975025016058,0.638533461971394,0.954653449668459,"Serpinb1a","66222"
"ENSMUSG00000039239.15",10.4650375075685,0.544249665200639,1.1586838209329,0.469713700466139,0.63855957821312,0.954653449668459,"Tgfb2","21808"
"ENSMUSG00000028441.13",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,"1110017D15Rik","73721"
"ENSMUSG00000066477.14",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,"Gm16551","100503019"
"ENSMUSG00000083909.2",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,NA,NA
"ENSMUSG00000099847.2",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,NA,NA
"ENSMUSG00000105112.2",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,NA,NA
"ENSMUSG00000106437.2",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,NA,NA
"ENSMUSG00000116298.2",1.7218898614062,1.30403053764642,2.77636718416472,0.46968950832011,0.63857686473101,NA,NA,NA
"ENSMUSG00000026317.8",1196.98778464322,-0.142217575270945,0.303024980970192,-0.469326241076257,0.638836461254572,0.954653449668459,"Cln8","26889"
"ENSMUSG00000020864.14",3717.69949349231,-0.119615993429215,0.25492660493533,-0.469217379094502,0.638914264371099,0.954653449668459,"Ankrd40","71452"
"ENSMUSG00000072834.5",9.62524169578796,-0.567798968592881,1.2101434383755,-0.469199725079776,0.638926881982085,0.954653449668459,"Gm12298","100038666"
"ENSMUSG00000102997.2",4.69238987094802,0.759668297300216,1.61907676081772,0.469198444251984,0.638927797414572,NA,NA,NA
"ENSMUSG00000034120.19",11728.0575026084,-0.114138523764147,0.243292548180554,-0.469141059262701,0.638968812144867,0.954653449668459,"Srsf2","20382"
"ENSMUSG00000078157.2",2.9121893680513,0.945538202981477,2.01568940601171,0.469089235753012,0.639005852871894,NA,"Fem1al","216622"
"ENSMUSG00000102713.2",2.9121893680513,0.945538202981477,2.01568940601171,0.469089235753012,0.639005852871894,NA,NA,NA
"ENSMUSG00000109879.2",2.9121893680513,0.945538202981477,2.01568940601171,0.469089235753012,0.639005852871894,NA,NA,NA
"ENSMUSG00000038065.14",109.27926915913,-0.20356129079793,0.434039494848076,-0.468992553014516,0.639074959030137,0.954653449668459,"Mturn","68235"
"ENSMUSG00000086949.2",15.5186856225177,0.466865713601895,0.995512805613115,0.468970073483246,0.639091027228877,0.954653449668459,NA,NA
"ENSMUSG00000038782.8",35.1916952391509,-0.313721881922712,0.669031547928573,-0.46891941477804,0.639127238308774,0.954653449668459,"1700028J19Rik","70004"
"ENSMUSG00000025613.14",8730.72623259587,-0.130802540855356,0.278948502479902,-0.468912862741681,0.639131921797893,0.954653449668459,"Cct8","12469"
"ENSMUSG00000038225.16",763.05546631076,-0.129150446974868,0.27545089692909,-0.468869219213744,0.639163119181816,0.954653449668459,"Primpol","408022"
"ENSMUSG00000067064.5",46.2042525362055,0.269702837330117,0.57526365532926,0.468833438079361,0.6391886968247,0.954653449668459,"Olfr1416","259040"
"ENSMUSG00000067194.7",4199.62089784089,-0.123368319713882,0.263151108412754,-0.468811704643774,0.639204232876268,0.954653449668459,"Eif1ax","66235"
"ENSMUSG00000029032.13",9419.47513800883,0.148625844429171,0.31703372414252,0.468801370678019,0.639211620122111,0.954653449668459,"Arhgef16","230972"
"ENSMUSG00000024043.14",6.53681061615597,-0.668468793440244,1.425911917063,-0.468800902384709,0.639211954882904,0.954653449668459,"Arhgap28","268970"
"ENSMUSG00000103883.2",9.87791927361191,0.568457428994481,1.21271014180219,0.46874962895066,0.639248608286283,0.954653449668459,NA,NA
"ENSMUSG00000021287.13",368.722956303963,-0.151802574512309,0.32396268644263,-0.468580428750062,0.639369569243335,0.954755317490665,"Xrcc3","74335"
"ENSMUSG00000021171.9",3001.51278086296,0.1265287451764,0.270119182524064,0.468418214486223,0.639485544970073,0.954808471386906,"Esyt2","52635"
"ENSMUSG00000034248.8",4927.0558116448,-0.115385609822242,0.246358959777813,-0.468363764509749,0.639524476170827,0.954808471386906,"Slc25a37","67712"
"ENSMUSG00000032105.6",2540.4443109485,-0.139711843425236,0.298332414200902,-0.468309297866478,0.639563420281483,0.954808471386906,"Pdzd3","170761"
"ENSMUSG00000030177.15",404.251132118076,-0.15668188134588,0.334774335280631,-0.468022380552374,0.639768584984982,0.954936250843964,"Ccdc77","67200"
"ENSMUSG00000102533.2",10.3372487692579,0.522877581824748,1.11743425387431,0.46792693172941,0.639836843263681,0.954936250843964,NA,NA
"ENSMUSG00000027287.15",2249.48602721117,-0.133322849287292,0.2849444915046,-0.467890600668585,0.639862825481813,0.954936250843964,"Snap23","20619"
"ENSMUSG00000052435.8",4.29381652493661,-0.855288177633077,1.82813221640695,-0.467848096520107,0.63989322295439,NA,"Cebpe","110794"
"ENSMUSG00000076674.3",5.13006578631649,-0.780968414361444,1.66985444711647,-0.467686519450861,0.640008782709575,NA,NA,NA
"ENSMUSG00000035671.7",931.126568660931,0.139726476340862,0.29876683351029,0.467677334525989,0.640015352020823,0.954936250843964,"Zswim4","212168"
"ENSMUSG00000037166.6",23.525511556254,-0.370082315472369,0.791333154586125,-0.467669417523553,0.640021014501667,0.954936250843964,"Ppp1r14a","68458"
"ENSMUSG00000004591.17",5707.52274211836,0.118498375812071,0.25339893492274,0.467635650671539,0.640045165816248,0.954936250843964,"Pkn2","109333"
"ENSMUSG00000000134.18",1879.56001556177,-0.124529848554009,0.266328401923312,-0.467580054003652,0.640084931461895,0.954936250843964,"Tfe3","209446"
"ENSMUSG00000047084.9",1138.67715349801,-0.123910938120162,0.265027726778204,-0.467539527378808,0.640113918875729,0.954936250843964,"Ngrn","83485"
"ENSMUSG00000085375.2",7.97998505628357,-0.729878574202932,1.56115192073526,-0.46752565494022,0.640123841518774,0.954936250843964,NA,NA
"ENSMUSG00000035509.18",106.526715498449,0.210309778572755,0.449918995807465,0.467439206907266,0.640185677300782,0.954949790600309,"Fbxl21","213311"
"ENSMUSG00000028845.16",9.35380534177536,0.571867209234941,1.22448066705711,0.467028369348904,0.640479581198889,0.955165546730332,"Tekt2","24084"
"ENSMUSG00000049410.9",3.65234710608316,0.961555567889618,2.05894080352737,0.467014673876143,0.640489379601949,NA,NA,NA
"ENSMUSG00000087578.2",28.6068030714576,-0.333649838242111,0.71445055321688,-0.467002001383892,0.640498446171139,0.955165546730332,NA,NA
"ENSMUSG00000107529.2",5.5116149498318,0.825464293864899,1.76761083037031,0.466994363058957,0.640503911057492,NA,NA,NA
"ENSMUSG00000044279.16",3544.14089450925,-0.144122071512019,0.308620602263252,-0.466987849985089,0.640508570891476,0.955165546730332,"Crb3","224912"
"ENSMUSG00000044393.16",13344.4757311628,0.126906021355463,0.27178114674037,0.466941960020118,0.640541403658164,0.955165546730332,"Dsg2","13511"
"ENSMUSG00000081453.2",4.31497474129709,-0.818038383651715,1.75234510183633,-0.466824932368898,0.640625136293743,NA,NA,NA
"ENSMUSG00000031445.6",1159.19871618464,-0.195636520646399,0.419149683688606,-0.466746196549061,0.640681473910557,0.955295714455974,"Proz","66901"
"ENSMUSG00000024076.11",6.76770152089198,0.7574554470519,1.6234981647832,0.466557624444896,0.640816410787733,0.955418207187642,"Vit","74199"
"ENSMUSG00000085039.3",5.33232205176747,0.741266281847476,1.58884944786928,0.466542807338698,0.640827013993995,NA,NA,NA
"ENSMUSG00000094053.3",3.62375395125839,0.924598104116621,1.98195385093961,0.466508392048727,0.640851642055915,NA,"Scgb2b7","100043836"
"ENSMUSG00000028057.15",970.529711631017,-0.131575213175404,0.282101943116638,-0.466410162658834,0.640921938553387,0.955492585336612,"Rit1","19769"
"ENSMUSG00000111131.2",4.2879069241159,0.905458184564323,1.94140333846191,0.466393647639279,0.64093375761385,NA,NA,NA
"ENSMUSG00000097162.3",94.7835276831137,0.207950765195708,0.445935715988374,0.466324534545982,0.640983219749594,0.955492585336612,"2310010J17Rik","78329"
"ENSMUSG00000061950.18",5464.52380365825,0.145544054397072,0.312196015406485,0.466194465062506,0.641076310840154,0.955492585336612,"Ppp4r1","70351"
"ENSMUSG00000038583.14",1.75399998256181,-1.33505014884243,2.86439254471995,-0.466084912594602,0.641154722225311,NA,"Pln","18821"
"ENSMUSG00000113387.2",1.75399998256181,-1.33505014884243,2.86439254471995,-0.466084912594602,0.641154722225311,NA,"Gm31508","102633758"
"ENSMUSG00000117458.2",1.75399998256181,-1.33505014884243,2.86439254471995,-0.466084912594602,0.641154722225311,NA,"Gm6552","625074"
"ENSMUSG00000024014.9",3218.07686514968,0.135098929137255,0.289905635746289,0.466010013187488,0.641208333237761,0.955492585336612,"Pim1","18712"
"ENSMUSG00000022408.8",1786.42898231313,0.137498421288947,0.295055210718339,0.466009127424641,0.64120896725455,0.955492585336612,"Fam83f","213956"
"ENSMUSG00000066152.12",244.614572431351,-0.154904998141086,0.332462488479389,-0.4659322585522,0.64126398992656,0.955492585336612,"Slc31a2","20530"
"ENSMUSG00000039191.13",2021.46302614075,0.130017300771433,0.279051936929995,0.46592509696161,0.641269116287232,0.955492585336612,"Rbpj","19664"
"ENSMUSG00000026502.14",2211.04069077802,-0.119631406360629,0.25681932094198,-0.465819339144095,0.641344821114355,0.955492585336612,"Desi2","78825"
"ENSMUSG00000041645.15",3609.0626824368,-0.11637227567772,0.24990123059127,-0.465673079729864,0.641449524424794,0.955492585336612,"Ddx24","27225"
"ENSMUSG00000109597.2",3.54468661040646,0.880507382059016,1.89094478081133,0.465644153649598,0.641470232698021,NA,NA,NA
"ENSMUSG00000024045.7",2915.24381937666,0.137724197269934,0.295859243792094,0.465505811157671,0.641569276386512,0.955492585336612,"Akap8","56399"
"ENSMUSG00000086688.5",1.72801501276136,1.29076202967985,2.7730835687039,0.465460920199795,0.641601416588866,NA,NA,NA
"ENSMUSG00000039782.16",1797.14926041691,0.144015627991296,0.309411518432489,0.465450118731501,0.641609150125705,0.955492585336612,"Cpeb2","231207"
"ENSMUSG00000053158.11",421.318947683173,-0.141861922117635,0.304804136428258,-0.465419937471962,0.641630759234977,0.955492585336612,"Fes","14159"
"ENSMUSG00000051721.7",202.099812604279,-0.170500015212737,0.366339183652731,-0.465415720788311,0.641633778310674,0.955492585336612,"Wdcp","238037"
"ENSMUSG00000090035.4",5851.60893806382,0.119131142668017,0.255975722343478,0.465400162083192,0.641644918137265,0.955492585336612,"Galnt4","14426"
"ENSMUSG00000075033.5",130.600893443221,0.238254889852743,0.511992163360193,0.465348704341648,0.641681761772544,0.955492585336612,"Nxpe3","385658"
"ENSMUSG00000039781.15",201.620634061809,0.17655017867008,0.379426513330064,0.465307964698024,0.641710931897892,0.955492585336612,"Cep131","12009"
"ENSMUSG00000026074.16",4005.29177764829,0.115447060499643,0.248231483394651,0.46507823633354,0.641875430804304,0.955622034922117,"Map4k4","26921"
"ENSMUSG00000085085.3",7.02426748677952,0.652799759239436,1.40375244633869,0.465039089293904,0.641903464120613,0.955622034922117,"1700086P04Rik","67349"
